,GPS time,SatPRN (ID),Sat.X,Sat.Y,Sat.Z,Pseudo-Range,CN0,Doppler
118,2024-04-13 16:54:07.426042+00:00,G02,14640094.691549016,-4839283.226366813,22092487.735554796,22741864.511740178,42.2,-2486.524966288962
119,2024-04-13 16:54:07.426042+00:00,G03,23135586.315563627,-12048850.806091275,4490369.957840244,24081475.018574614,41.4,-2471.58408555401
120,2024-04-13 16:54:07.426042+00:00,G08,25037141.26024689,4794221.088168066,8091219.167407471,21201766.51401485,41.8,1119.5336601188144
121,2024-04-13 16:54:07.426042+00:00,G10,-1654294.7809414705,17349012.378355272,20150645.838514697,22845724.478212092,36.6,2044.4818563149413
122,2024-04-13 16:54:07.426042+00:00,G21,15764474.468615636,1932893.3838321702,21849038.30594461,21699709.93146489,49.6,-1642.604232573303
123,2024-04-13 16:54:07.426042+00:00,G27,23091816.292291008,13304395.210219728,-3064898.826938212,22224293.455236647,39.0,3015.85369224397
124,2024-04-13 16:54:07.426042+00:00,G28,5165959.903914916,25832441.815161232,-3412509.638550264,23749654.59832764,32.6,-2484.530049649411
125,2024-04-13 16:54:07.426042+00:00,G32,7776510.322042601,17836232.75581855,18378439.46480315,21302596.64254371,46.3,1492.2264931862915
126,2024-04-13 16:54:08.426042+00:00,G02,14640550.281377908,-4836631.752962366,22092799.9453807,22741390.84497256,44.4,-2489.6080484155427
127,2024-04-13 16:54:08.426042+00:00,G03,23135219.045997873,-12048341.114781631,4493536.254994078,24081007.638316102,43.9,-2478.776394669241
128,2024-04-13 16:54:08.426042+00:00,G08,25037982.61396071,4794867.866742693,8088313.15620533,21201978.75051582,47.0,1116.5269418883408
129,2024-04-13 16:54:08.426042+00:00,G10,-1656431.2206453234,17350346.048289534,20149277.275255263,22846113.93087648,40.4,2056.3051990205568
130,2024-04-13 16:54:08.426042+00:00,G21,15764914.59799275,1935512.4351861062,21848576.710919,21699396.03647103,45.4,-1641.6034087932587
131,2024-04-13 16:54:08.426042+00:00,G27,23091399.568540264,13304458.229548853,-3068019.065658293,22224874.44210442,37.5,3014.1260893057984
132,2024-04-13 16:54:08.426042+00:00,G28,5165731.7269346565,25832900.121173624,-3409371.736708721,23749187.521266647,31.6,-2484.4800485254123
133,2024-04-13 16:54:08.426042+00:00,G32,7774385.844574582,17835384.224015445,18380161.882620536,21302880.243346088,43.1,1500.8923931193783
134,2024-04-13 16:54:09.426042+00:00,G02,14641006.037404208,-4833980.273105675,22093111.704891954,22740910.302819144,42.9,-2492.0765333929685
135,2024-04-13 16:54:09.426042+00:00,G03,23134851.476466913,-12047831.174940674,4496702.45560809,24080533.382671803,39.6,-2485.4826351655975
136,2024-04-13 16:54:09.426042+00:00,G08,25038823.673441075,4795514.448226176,8085406.976428431,21202189.207094576,40.5,1113.4713443539579
